,label,tweet
7987,anger,"['pengacara', 'setya', 'novanto', 'tuding', 'wapres', 'bikin', 'gaduh']"
7988,disgust,"['goyang', 'mlh', 'eror', 'goyang', 'tuh', 'tangan', 'sakit', 'pakai', 'gaya', 'koin', 'mknya', 'malas', 'maininnya', 'milyar', 'kek', 'milyar', 'kek', 'bodo']"
7989,anger,"['mas', 'ridwankamil', 'sampeyan', 'bilang', 'presiden', 'soeharto', 'jahat', 'perkataan', 'sampeyan', 'jah']"
7990,trust,"['berita', 'terbaru', 'rakernas', 'riau', 'hanura', 'pertegas', 'dukung', 'jokowi', 'periode']"
7991,anticipation,"['facebook', 'syaa', 'dlam', 'login', 'online', 'coba', 'log', 'in', 'email', 'terganti']"
7992,fear,"['takut', 'tulisan', 'terbaca', 'ngerti', 'rasain', 'takut', 'tulisan', 'terbaca', 'marahin', 'takut']"
7993,anticipation,"['mengembalikan', 'postingan', 'dihapus']"
7994,joy,"['cakiminow', 'narasumber', 'talk', 'show', 'ilf', 'jokowi']"
7995,joy,"['walhi', 'sulawesi', 'tengah', 'marhaban', 'ramadhan', 'selamat', 'menunaikan', 'ibadah', 'puasa', 'semoga', 'dibulan', 'penuh', 'berkah', 'hidayah', 'kekuatan', 'allah', 'swt', 'menjalankan', 'perintah', 'menjauhi', 'larangan']"
7996,joy,"['pdlh', 'walhi', 'sumsel', 'maret', 'menetapkan', 'fungsionaris', 'eksekutif', 'daerah', 'dewan', 'daerah', 'walhi', 'sumsel', 'periode', 'direktur', 'muhammad', 'hairul', 'sobri', 'eep', 'dewan', 'daerah', 'hadi', 'jatmiko', 'rustandi', 'adriansyah', 'aprili', 'firdaus', 'norman', 'cegame', 'yuliusman', 'selamat', 'fungsionaris', 'terpilih', 'mar', 'merebut', 'kedaulatan', 'rakyat', 'sumber', 'daya', 'alam', 'mewujudkan', 'keadilan', 'ekologis', 'adil', 'lestari']"
7997,anger,"['username', 'bu', 'mentrri', 'konsep', 'sistem', 'penangan', 'sampah', 'email', 'username', 'buang', 'duit', 'sampah', 'jerman', 'efektif', 'panggil', 'username', 'username', 'presentasikan', 'konsep', 'ay', 'rancang', 'slma', 'tahun', 'cc', 'jokowi']"
7998,trust,"['facebook', 'meluncurkan', 'portal', 'remaja', 'menyediakan', 'tips', 'informasi', 'privasi', 'keamanan', 'kaum', 'remaja', 'memiliki', 'pengalaman', 'menyenangkan', 'facebook', 'portal', 'remaja', 'tersedia', 'bahasa', 'facebook', 'com', 'safety', 'youth']"
7999,trust,"['ilmunya', 'membumi', 'leberadaannya', 'dirasakan', 'manfaatnya']"
8000,anticipation,"['sore', 'maaf', 'kemarin', 'memperbaharui', 'facebook', 'terbaru', 'facebook', 'siaran', 'video', 'facebook', 'gimana', 'terima', 'kasih']"
8001,fear,"['realgdebagus', 'faqihsyahrir', 'kompascom', 'sbyudhoyono', 'wait', 'see', 'berkuasa', 'kasusnya', 'closed', 'semoga']"
8002,anger,"['sbyudhoyono', 'kpk_ri', 'om', 'iskan_dahlan', 'korup', 'duit', 'pln', 'rp']"
8003,anger,"['penipu', 'kasihan', 'ibukota', 'negara', 'pimpin', 'haus', 'jabatan', 'mementingkan', 'rakyatnya', 'tahi', 'username', 'username']"
8004,trust,"['facebook', 'terimakasih']"
8005,joy,"['sepakat', 'gus', 'mromahurmuziy', 'sifat', 'dasar', 'dimiliki', 'pemimpin', 'pemimpin', 'pa']"
8006,joy,"['selamat', 'paskah', 'jonan', 'kasih', 'karunia', 'allah', 'bapa', 'damai', 'sejahtera', 'yesus', 'kristus', 'tuhan', 'menyertai', 'keluarga']"
8007,joy,"['fadlizon', 'tribunwow', 'gerindra', 'menengguk', 'habis', 'kuah', 'indomie', 'micin', 'berasa', 'otak']"
8008,joy,"['segenap', 'management', 'staff', 'pt', 'radita', 'hutama', 'internusa', 'selamat', 'sukses', 'dirgahayu']"
8009,anger,"['dear', 'wanita', 'anggap', 'speak', 'upnya', 'via', 'vallen', 'norak', 'kampungan', 'patut', 'dikasihani', 'dilecehkan', 'berani', 'speak', 'up', 'nobody', 'cares', 'for', 'you', 'its', 'your', 'own', 'fault', 'and', 'dont', 'blame', 'others', 'for', 'your', 'lack', 'of', 'empathy']"
8010,joy,"['non', 'muslim', 'senang', 'mendengar', 'dakwah', 'penyampaianya', 'lembut', 'menyentuh', 'hati', 'teriak', 'yeriak', 'lakukan', 'habib', 'bahar', 'cak', 'nur', 'habib', 'rizik']"
8011,anger,"['fadlizon', 'setuju', 'cepat', 'sahkan', 'uu', 'anti', 'terorisme', 'ketua', 'pansus', 'syafi', 'gerindra', 'ber']"
8012,fear,"['hi', 'facebook', 'indonesia', 'komen', 'link', 'dipostingan', 'teman', 'ko', 'ditandai', 'spam', 'kasih', 'info', 'web', 'belajar', 'teman', 'solusinya', 'gimana']"
8013,anticipation,"['krim', 'mba', 'harga']"
8014,anticipation,[]
8015,joy,"['hereza', 'prabowo', 'gerindra', 'untung', 'kudanya', 'alias', 'beabe', 'ha', 'ha', 'ha']"
8016,anger,"['airin_nz', 'prabowo', 'ham', 'hem', 'hom', 'pecat', 'pecat', 'lagu', 'basi', 'muslim', 'th', 'betap']"
8017,sadness,"['berinteraksi', 'kampus', 'kelas', 'praktikum', 'pengalaman', 'berharga', 'beliau', 'beliau', 'penguji', 'sidang', 'skripsi', 'hamba', 'ridha', 'rabb', 'beliau']"
8018,fear,"['jokowi', 'pikir', 'pikir', 'aneh', 'aksi', 'penyerangan', 'pengeboman', 'terj']"
8019,trust,"['geloraco', 'terbaik', 'cawapres', 'prabowo', 'insyaallah', 'spektakuler']"
8020,sadness,"['hancur', 'foto', 'memahami', 'foto']"
8021,joy,"['pengacara', 'setya', 'novanto', 'siapkan', 'bukti', 'bongkar', 'borok', 'kpk']"
8022,anger,"['chicohakim', 'prabowo', 'kebanyakan', 'tagihan', 'sadar', 'mukul', 'muka']"
8023,joy,"['lawanpolitikjkw', 'sbyudhoyono', 'prabowo', 'jokowi', 'cc', 'fadlizon', 'semoga', 'harapan']"
8024,sadness,"['username', 'username', 'username', 'psi', 'si', 'username', 'anak', 'dunia', 'politik', 'cepat', 'populer', 'memancing', 'populer', 'ber', 'interaksi', 'kasihan', 'deh']"
8025,disgust,"['taniaanggraeany', 'prabowo', 'aunur_r', 'gerindra', 'linknya', 'kuota', 'mencari', 'berita']"
8026,anticipation,"['bnez', 'takviri', 'dpr_ri', 'wiranto', 'fahrihamzah', 'ketua', 'pansus', 'gerindra', 'salah', 'syafii']"
8027,trust,"['matanajwa', 'najwashihab', 'jokowi', 'prabowo', 'cakiminow', 'sosok']"
8028,anticipation,['promo']
8029,fear,"['gereja', 'adain', 'imunisasi', 'anak', 'anak', 'kelenteng', 'ngeri', 'depopulasi']"
8030,trust,"['setuju', 'asuransi', 'asuransi', 'peduli', 'depanmu', 'terkasih']"
8031,trust,"['mantap', 'menambah', 'pengetahuan']"
8032,sadness,"['woah', 'urusan', 'difitnah', 'dimusuhin', 'dibikin', 'sekolah', 'gara', 'temenan', 'trauma', 'minggu', 'malam', 'besok', 'paginya', 'sekolah', 'dibikin', 'malu', 'didepan', 'melewati']"
8033,sadness,"['barusan', 'bahas', 'ribut', 'keluarin', 'uneg', 'diam', 'ngapain', 'kasihan', 'bersalah', 'ngapain', 'sesibuk']"
8034,joy,"['fikrinathiq', 'jokowi', 'cakiminow', 'wakil', 'lurah']"
8035,joy,"['hidup', 'meneladani', 'perbuatan', 'sang', 'buddha', 'kemuliaan', 'lahir', 'batin', 'selamat', 'teman', 'blanja', 'merayakan']"
8036,joy,"['baledesa', 'pesanggrahan', 'kesugihan', 'jam', 'isih', 'sepi', 'janen', 'jam', 'kerjane', 'pegawe', 'baledesa', 'jam', 'pinten', 'tattospamuji']"
8037,joy,"['alhamdulillah', 'adik', 'adik', 'semangat', 'sanlat', 'ramadhan', 'in', 'syaa', 'allah', 'kakak', 'kakak', 'tenda', 'visi', 'mengisi', 'sanlat', 'sekolah', 'sekolah', 'daerah', 'bandung', 'kab', 'bandung', 'sekolah', 'sekolah', 'sanlatnya', 'diisi', 'tendavisi_id', 'hubungi', 'via', 'dm', 'yaa']"
8038,trust,"['ap', 'mas', 'nana', 'sidiarna', 'coba']"
8039,anticipation,"['pengacara', 'setya', 'novanto', 'siapkan', 'bukti', 'bongkar', 'borok', 'kpk']"
8040,anticipation,"['pengacara', 'setya', 'novanto', 'siapkan', 'bukti', 'bongkar', 'borok', 'kpk']"
8041,sadness,"['sempet', 'nonton', 'beritanya', 'waktu', 'thailand', 'ngerti', 'bahasanya', 'diam', 'nde', 'bali', 'ngeh', 'tonton', 'berita']"
8042,sadness,"['lokasi', 'service', 'center', 'logitech', 'daerah', 'bandung', 'dimana', 'yach', 'mouse', 'gs', 'click', 'drag', 'infonya', 'terima', 'kasih']"
8043,joy,"['capybee', 'mardanialisera', 'fadlizon', 'gerindra', 'pksejahtera', 'hnurwahid', 'msi_sohibuliman', 'prabowo', 'meng', 'inspirasi', 'mant']"
8044,disgust,"['menanggapi', 'informasi', 'instagram', 'adalahkabbandung', 'kamis', 'mei', 'perihal', 'pembuangan', 'sampah', 'liar', 'limbah', 'lemak', 'hewan', 'dibuang', 'pinggir', 'jalan', 'raya', 'baleendah', 'bojongsoang', 'dinas', 'lingkungan', 'hidup', 'kabupaten', 'bandung', 'upt', 'pengelolaan', 'sampah', 'baleendah', 'pengangkutan', 'jum', 'at', 'mei', 'keterangan', 'sampah', 'sampah', 'liar', 'layanan', 'terpadu', 'sampah', 'sampah', 'disimpan', 'dibuang', 'sembarangan', 'pinggir', 'jalan', 'tindakan', 'pelanggaran', 'perda', 'pengelolaan', 'sampah', 'nomor', 'tahun', 'nomor', 'tahun', '____________________________________________', '____________________________________________', 'yuk', 'jaga', 'lingkungan', 'tercemar', 'pilah', 'pilih', 'sampah', 'sampah', 'berkah', '____________________________________________', '____________________________________________']"
8045,fear,"['negara', 'pimpin', 'penjahat', 'waketum', 'gerindra', 'apany', 'penjahat']"
8046,trust,"['jambi', 'alhamdulillah', 'bergabung', 'partai', 'bintang', 'partai', 'insha', 'allah', 'memperkuat', 'bacaleg', 'pbb', 'hifni', 'kadir', 'zaki', 'hanim', 'raden', 'suandi', 'pan', 'hasbi', 'fpi']"
8047,trust,"['pengacara', 'setya', 'novanto', 'bongkar', 'borok', 'kpk', 'pelan', 'pelan', 'ronde']"
8048,anger,"['pengacara', 'setya', 'novanto', 'mengancam', 'bongkar', 'borok', 'kpk']"
8049,anticipation,"['info', 'please', 'da', 'recheese', 'factory', 'dikota', 'duri']"
8050,trust,"['beda', 'pilihan', 'konstitusional', 'beda', 'bahan', 'kaos', 'geratis', 'beli', 'beda', 'kuwalitasnya', 'hehehe']"
8051,sadness,"['utuntauk', 'prabowo', 'nurmantyo_gatot', 'marierteman', 'kiwalipitu', 'lawanpolitikjkw', 'maspiyu', 'maaf', 'pilih', 'kotak', 'kosong']"
8052,anger,"['netizen', 'indonesia', 'kebanyakan', 'eksis', 'menganggap', 'dunia', 'maya', 'panggung', 'kadang', 'memerankan', 'peran', 'bijak', 'kadang', 'pedas', 'menghakimi']"
8053,trust,"['bos', 'kodok', 'dukung', 'prabowo', 'membela']"
8054,sadness,"['keberadaan', 'makanan', 'modern', 'terbayang', 'membayarnya', 'memakannya', 'sayang', 'kaya', 'terkena', 'sindrom', 'kekinian']"
8055,trust,"['kampus', 'ku', 'keren']"
8056,anger,"['fadlizon', 'gerindra', 'prabowo', 'maaf', 'jaga', 'rupiah', 'harga', 'jaga']"
8057,trust,"['indopluralitas', 'pksejahtera', 'msi_sohibuliman', 'mardanialisera', 'kader', 'pks', 'gelar', 'uztaz', 'kepala', 'samp']"
8058,joy,"['roadshow', 'perindo', 'bengkulu', 'masyarakat', 'pondok', 'suguh', 'ngantri', 'berobat', 'gratis']"
8059,joy,"['malam', 'menghadiri', 'puncak', 'tahun', 'berasa', 'unik', 'fresh', 'diadakan', 'salah', 'mall']"
8060,sadness,"['mbularfa', 'jangka', 'waktu', 'teror', 'lakukan', 'teroris', 'sby', 'teror', 'disertai', 'pembantaian', 'lakuk']"
8061,surprise,"['ridwankamil', 'pilkada', 'jabar', 'kejutan', 'malaysia', 'efek']"
8062,fear,"['username', 'trend', 'permintaan', 'pasar', 'diriku', 'influencer', 'karen', 'suka', 'main', 'game', 'influence', 'beli', 'game', 'original', 'takut', 'bicara', 'kamera']"
8063,trust,"['kh', 'syukron', 'makmun', 'ulama', 'kharismatik', 'orator', 'ulung', 'politisi', 'hebat', 'masanya']"
8064,sadness,"['ngapusi', 'dusta', 'pakai', 'minim', 'beli', 'ribu', 'freong', 'minim', 'ribu', 'da', 'baca', 'hati', 'ku', 'berbunga', 'belanja', 'baju', 'anak', 'hrga', 'ribu', 'pas', 'liat', 'amplikasi', 'shopee', 'minim', 'ribu', 'zonk', 'gagal', 'belanja']"
8065,joy,"['menunggu', 'buka', 'puasa', 'alangkah', 'baiknya', 'dibiasakan', 'membuka', 'lembaran', 'al', 'quran', 'membaca', 'pahala', 'kebaikan', 'puasa']"
8066,sadness,"['berpikir', 'menggantiku', 'kelak', 'kumohon', 'sesuaikan', 'gaya', 'hidup', 'kondisi', 'ikhlas', 'membantu', 'kelanjutan', 'mu', 'kelak', 'disaat', 'membantu']"
8067,fear,"['stop', 'umat', 'islam', 'indonesia', 'memakan', 'produk', 'amerika', 'antum', 'memakan', 'membunuh', 'palestina']"
8068,trust,['oke']
8069,trust,"['arwidodo', 'msi_sohibuliman', 'gerindra', 'mardanialisera', 'cawapres', 'membantu', 'electabilitas']"
8070,joy,"['pertarungan', 'real', 'madrid', 'vs', 'atletico', 'madrid', 'menggambarkan', 'pertarungan', 'kontradiksi', 'abadi', 'sistem', 'ekonomi', 'masyarakat', 'dunia', 'real', 'madrid', 'mewakili', 'kekuatan', 'dominasi', 'borjuasi', 'borjuasi', 'borjuasi', 'nasional', 'borjuasi', 'komparador', 'atletico', 'madrid', 'mewakili', 'kekuatan', 'solidaritas', 'kelas', 'pekerja', 'menonjolkan', 'kekuatan', 'individu', 'bersatu', 'melawan', 'bangkit', 'keterpurukan', 'memanfaatkan', 'menit', 'waktu', 'normal', 'ditambah', 'babak', 'perpanjangan', 'waktu', 'kemenangan', 'ditentukan', 'kekuatan', 'individu', 'adu', 'pinalti', 'bravo', 'atletico', 'revolusi', 'selesai', 'salah', 'kemenangan', 'bursa', 'segitu', 'hancur', 'bandar', 'wkwkwkwkwkw']"
8071,anger,"['ujungnya', 'duit', 'maning', 'duit', 'maning', 'tuu', 'duitnya', 'bayar', 'thr', 'daerah', 'disuruh', 'bayar', 'pakai', 'apbd', 'haiyah']"
8072,anticipation,"['rekomendasi', 'rakyat', 'cawapres', 'pksejahtera', 'manakah', 'pilihan', 'fadlizon', 'mardanialisera']"
8073,joy,"['pbb', 'ayaniulva', 'mantap', 'besarkan', 'pbb', 'partai', 'islam', 'konsisten']"
8074,anticipation,"['kritik', 'saran', 'kemana']"
8075,anger,"['prasetyo', 'edi', 'pdip', 'kah', 'memalukan']"
8076,joy,"['prastow', 'sudirmansaid', 'ganjarpranowo', 'jateng', 'nyawiji', 'dadi', 'siji', 'pilih', 'nomor']"
8077,joy,"['andalusia_rusyd', 'prabowo', 'susahnya', 'bicara', 'ganti', 'presiden', 'nasi', 'bungkus', 'wlu', 'bertentangan', 'hati', 'nurani']"
8078,sadness,"['berduka', 'berdoa', 'korban', 'teror', 'surabaya']"
8079,anger,"['lawanpolitikjkw', 'mromahurmuziy', 'partai', 'penjilat', 'pemarintah']"
8080,joy,"['kang', 'ridwankamil', 'unggul', 'aspek', 'paslon', 'mah', 'lucu', 'lucu', 'an', 'mah']"
8081,anger,"['pray', 'for', 'bla', 'bla', 'bla', 'save', 'bla', 'bla', 'bla', 'em', 'doa', 'pansol', 'taek', 'soksokan', 'iba', 'ditanyain', 'ibakan', 'biar', 'elu', 'dibilang', 'care', 'sedunia', 'hmm', 'dunia', 'maya', 'taek']"
8082,anger,"['jalan', 'jatibaru', 'wilayah', 'tn', 'abang', 'pengaturan', 'wilayah', 'tgg', 'wwnang', 'gub', 'tng', 'abng', 'rumit', 'gub', 'trdahulu', 'sedng', 'dibenahi', 'agr', 'bermnfaat', 'otak', 'berpikirlah', 'wajar', 'kecuali', 'otaknya', 'butek']"
8083,sadness,"['keluh', 'protes', 'hidup', 'and', 'every', 'problem', 'in', 'it', 'malu', 'too', 'many', 'blessings', 'kelewat', 'disyukurin']"
8084,anticipation,"['puasa', 'stamina', 'tubuh', 'terjaga', 'penuhi', 'asupan', 'nutrisi', 'harian', 'sahur', 'berbuka', 'konsumsi', 'air', 'terlupa', 'sederhana', 'bekal', 'puasa', 'sehat', 'ramadan', 'stamina', 'siapkan', 'bekal', 'sehat', 'blife', 'plan', 'multi', 'protection', 'dilengkapi', 'perlindungan', 'asuransi', 'optimal', 'hasil', 'maksimal', 'investasi', 'ketersediaan', 'dana', 'info', 'lengkap', 'klik', 'bit', 'ly', 'bnilifemp', 'hubungi']"
8085,joy,"['allah', 'semoga', 'musibah', 'ketabahan']"
8086,anticipation,"['irigasi', 'omong', 'kosong', 'ko', 'sawah', 'hitung', 'jari', 'info', 'tokoh', 'masyarakat', 'temani', 'anggota', 'dprd', 'jakarta', 'kemarin', 'proyek', 'dijual', 'cina']"
8087,anticipation,"['mandiri', 'bulannya']"
8088,anticipation,"['besaran', 'klaim', 'asurans', 'jiwa', 'bni', 'syariah']"
8089,anticipation,"['pungli', 'karyawan', 'inbok']"
8090,anticipation,"['hanura', 'bahas', 'kriteria', 'cawapres', 'pendamping', 'jokowi', 'rakernas']"
8091,anticipation,"['maaf', 'nny', 'sarat', 'asuransi', 'pendidikan', 'anak']"
8092,joy,"['selamat', 'kenaikan', 'isa', 'al', 'umat', 'kristiani', 'merayakannya', 'semoga', 'damai', 'sejahtera', 'berkat', 'tercurah']"
8093,anger,"['pengakuan', 'ketua', 'dpp_p', 'mromahurmuziy', 'isu', 'pki', 'tujukan', 'jokowi', 'fitnah']"
8094,disgust,"['gerindra', 'prabowo', 'capres', 'janda', 'ogah']"
8095,fear,"['kebiasaan', 'kekamar', 'mandi', 'tengah', 'malam', 'berhubung', 'kamarmandinya', 'dibenerin', 'pakai', 'kamarmandi', 'kamarmandinya', 'seram', 'scared']"
8096,joy,"['banikecebong', 'd_sartia', 'agusprehadi', 'prabowo', 'gerindra', 'suka', 'kondisi', 'harga', 'rumah']"
8097,trust,"['nyakihmeutuah', 'ridwankamil', 'dihack', 'cuitannya', 'timelinenya']"
8098,trust,"['eae', 'prabowo', 'jokowi', 'berusaha', 'optimis', 'harapan', 'negeri', 'bergantung', 'allah', 'swt', 'prab']"
8099,sadness,"['ridwanosz', 'mas', 'ridwan', 'maaf', 'ketidaknyamanannya', 'terkait', 'akses', 'data', 'coba', 'on', 'off']"
8100,anger,"['elfizal', 'cakiminow', 'dpp_pkb', 'mromahurmuziy', 'dpp_p', 'tokoh', 'memalukan', 'merusak', 'citra', 'anak', 'bangsa']"
8101,trust,"['jikapun', 'kekhawatiran', 'putra', 'putri', 'terbaik', 'bngsa', 'membantu', 'bangsa', 'membackup', 'bid']"
8102,anger,"['waktu', 'oposisi', 'era', 'harto', 'sby', 'mudik', 'jalan', 'tol', 'jembatan', 'pelabuhan', 'dibangun', 'era', 'harto', 'sby', 'logika', 'dipakai', 'dungu', 'bikin', 'anjlok', 'elektabilitas', 'username', 'cc', 'username', 'username', 'username', 'username', 'cc', 'username']"
8103,joy,"['jokowi', 'cakiminow', 'halimiskandarnu', 'dpp_pkb', 'pkb_news', 'pas']"
8104,sadness,['zonk']
8105,trust,"['berumur', 'tahun', 'lulusan', 'akuntansi']"
8106,anticipation,"['numpang', 'lokasi', 'distro', 'screamous', 'bandung']"
8107,fear,"['facebook', 'mengetik', 'kode', 'hasilnya', 'nama', 'pendiri', 'facebook', 'akun', 'diblokir', 'banyaknya', 'berita', 'beredar', 'versi', 'tolong', 'siberikan', 'penjelasan', 'terimakasih']"
8108,trust,"['thanks', 'for', 'the', 'info']"
8109,sadness,"['dear', 'tim', 'diundi', 'penjelasannya']"
8110,anger,"['belajar', 'untung', 'diusut', 'kapok', 'belajar', 'teman', 'teman', 'merasakan', 'jatuh']"
8111,sadness,"['kawan', 'mengeluh', 'disuruh', 'bapaknya', 'biaya', 'disiapkan', 'kutanya', 'bapakmu', 'ngangkat', 'anak', 'si', 'kawan', 'nyengir']"
8112,anticipation,"['kabarfz', 'fadlizon', 'bang', 'fadlizon', 'solusinya', 'kah', 'perpres', 'dicabut']"
8113,fear,"['agungwirawan', 'angellinapinky', 'inih', 'partai', 'allah', 'official_pan', 'dpp_pan', 'gimana', 'neh', 'tanggapanny']"
8114,joy,"['ganjarpranowo', 'siang', 'silaturahmi', 'sedulur', 'sikep', 'karangtuban', 'kab', 'blora']"
8115,joy,"['masyarakat', 'kalimulya', 'depok', 'antusias', 'nyambut', 'kedatangan', 'kartini', 'perindo', 'baksos', 'berbagi', 'beras', 'ka']"
8116,joy,"['selamat', 'menjalankan', 'amanat', 'sukses', 'indonesia', 'tangan', 'pejabat', 'melayani', 'rakyat', 'tuhan', 'membermati']"
8117,anger,"['kadernya', 'terlibat', 'terorisme', 'setahun', 'pksejahtera', 'menolak', 'revisi', 'uu', 'antiteroris']"
8118,joy,"['rayakan', 'indahnya', 'kebersamaan', 'suci', 'ramadhan']"
8119,joy,"['alhamdulillah', 'hilmi', 'fpi', 'jember', 'bedah', 'rumah', 'aldi', 'patrang']"
8120,fear,"['bff', 'warna', 'hijau', 'akun', 'facebook', 'bermasalah', 'hack']"
8121,sadness,"['username', 'pulang', 'sekolah', 'ceplokin', 'mam', 'bakso', 'mah', 'sesimple', 'boro', 'pansosan', 'era', 'ig', 'ajang', 'hebatan', 'bikin', 'otak', 'remaja', 'sehat']"
8122,fear,"['guys', 'sorry', 'jorok', 'cewek', 'haid', 'tuh', 'lend', 'darahnya', 'gumpal', 'haid', 'biar', 'gimana', 'takut', 'serius']"
8123,sadness,"['sukses', 'menteri', 'ebt', 'dioptimalkan', 'kawasan', 'timur', 'indonesia', 'rasio', 'elektrifikasinya', 'rendah', 'ntt', 'mhn', 'pilot', 'project', 'kementrian', 'esdm', 'ttng', 'sumba', 'iconic', 'island', 'diselesaikan', 'menteri', 'model', 'pemanfaatan', 'ebt', 'masif', 'komprehensif', 'pulau', 'sumba', 'ntt']"
8124,anger,"['cewek', 'galak', 'cewek', 'goblik', 'pakai', 'feeling', 'pakai', 'otak', 'egois', 'baper', 'lebay', 'semena', 'empati', 'manja', 'salah', 'responsible', 'lempar', 'tanggung', 'wait', 'cowok', 'dasarnya', 'galak', 'wqwqwq']"
8125,sadness,"['pengertian', 'ngerti', 'kekurangan', 'susah', 'dilakuin', 'kehidupan', 'heem']"
8126,anticipation,"['aw', 'berhenti']"
8127,anger,"['facebook', 'membatasi', 'aktivitas', 'akun', 'berkomentar', 'fanspage', 'halaman', 'pelanggaran', 'perbuat', 'kedepannya', 'jumpai', 'dirugikan']"
8128,trust,"['menyediakan', 'jenis', 'asuransi', 'konvensional', 'bni', 'life', 'menyediakan', 'asuransi', 'syariah', 'jenis', 'asuransi', 'dikelola', 'prinsip', 'syariah', 'investasinya', 'dialokasi', 'perusahaan', 'sesuai', 'prinsip', 'syariah', 'hubungi', 'contact', 'center']"
8129,trust,"['selaluindo', 'ronavioleta', 'intel_fpi', 'pbb', 'gerindra', 'pksejahtera', 'si', 'moeldoko', 'persepsi', 'sudut', 'pandang']"
8130,anticipation,['online']
8131,anticipation,"['disarankan', 'mengolah', 'makanan', 'berprotein', 'memanggang', 'mengukus']"
8132,fear,"['ngeliat', 'step', 'heran', 'gelas', 'dicelup', 'air', 'panas', 'air', 'dingin', 'bergantian', 'pecah', 'gimana', 'kulit', 'wajah', 'ngeri', 'duluan', 'coba']"
8133,anticipation,"['kendari', 'dongg']"
8134,joy,"['fadlizon', 'prabowo', 'gerindra', 'tahun', 'allah', 'swt', 'mewujudkan', 'impian', 'rakyat', 'bangsa', 'negara']"
8135,trust,"['kebahagiaan', 'berasumsi', 'anggap', 'buruk']"
8136,trust,"['setya', 'novanto', 'pengacara', 'menemuinya', 'rumah']"
8137,trust,"['partai', 'bintang', 'harapan', 'lahirnya', 'politik', 'keumatan', 'menampung', 'potensi', 'politik', 'umat', 'fpi', 'hati', 'gerakan', 'gerakan', 'islam', 'menentukan', 'pilihan', 'pemilu', 'insya', 'allah', 'partai', 'bintang', 'pilihan', 'utama', 'umat', 'islam', 'pemilu', 'doakan', 'dukung', 'pbb', 'konsisten', 'membela', 'islam', 'bela', 'rakyat', 'nkri']"
8138,trust,"['fraksi', 'nasdem', 'dpr', 'terima', 'hasil', 'lobby', 'kih', 'kmp']"
8139,anger,"['username', 'sekedar', 'mas', 'cari', 'penyebab', 'dollar', 'melambung', 'kasih', 'statement', 'menggiring', 'opini']"
8140,sadness,"['octayusril', 'mas', 'yusril', 'maaf', 'ketidaknyamanan', 'keluhan', 'akses', 'internet', 'silakan', 'restart']"
8141,disgust,"['eyan_', 'faizalegaf', 'mardanialisera', 'hnurwahid', 'msi_sohibuliman', 'halah', 'qantal']"
8142,trust,"['tahukah', 'scrub', 'tubuh', 'membantu', 'menjadikan', 'sehat', 'cantik', 'memijatkan', 'scrub', 'tubuh', 'butiran', 'scrubnya', 'membantu', 'mengangkat', 'sel', 'sel', 'kulit', 'mati', 'gerakan', 'pijatnya', 'membantu', 'melancarkan', 'peredaran', 'darah']"
8143,sadness,"['pekerjaan', 'ob', 'sekolah', 'yayasan', 'kecilan', 'man', 'golongan', 'wajib', 'zakat', 'tipis']"
8144,anger,"['pdi', 'gerindra', 'bertengkar', 'silahkan', 'bertengkar', 'bawax', 'rakyat', 'selal']"
8145,anger,"['paham', 'mbak', 'via', 'vallen', 'marah', 'dm', 'dibully', 'cewek', 'bully', 'dm', 'dianggep', 'pujian', 'digoda', 'menarique', 'ew']"
8146,trust,"['ridwankamil', 'pemimpin', 'pemimpin', 'berani', 'mengakui', 'kesalahannya', 'pemimpin']"
