,label,tweet
8460,anger,"@RhomaIhrama @detikcom @jokowi @prabowo Bisa korupsi berjamaah. Semua dapat, semua menang!"
8461,trust,Ganjar Apresiasi Dakwah \Jaran Goyang\ Ponpes Semarang
8462,trust,Utk Karst di Gunungkidul InsyaAllah aman dari tambang sama sekali ga bisa keluar ijinnya kalau masuk KBAK
8463,sadness,"ini bener bangett dulu awal2 masuk kerja, gaji blm seberapa perasaan ngrasa cukupcukup sj sm kebutuhan. sekarang napa masih kurang aja"
8464,anticipation,Kalau ada yg pungli.  Karyawan saya.  Blh inbok saya.
8465,fear,"@sinchan_chun @sudirmansaid @purwokerto @KotaSMG @keretaapikita @PTKAI @KAI121 @ss_banyumas sy takut ghibah,makan b…"
8466,anticipation,Gratis ayam gitu min..
8467,disgust,@Kendy89588911 @iwanfals Ngurus 1 wanita &amp; 1 anak laki saja @prabowo ya becus apa mungkin ngurus ratusan juta
8468,fear,"Kapan grup fb saya kembali, Kok belum ada kabarnya dan Belum direspon ajuk banding saya kemarin"
8469,sadness,Diyana sakid Hati. Ia menggerogoti pensil untuk menghilangkan kesedihannha.
8470,anticipation,Eksperimen domokrasi adalah pak @prabowo Menjadi wakil pak @jokowi \nMenurut @MRomahurmuziy \nYaaaaah. \n#Romahurmuziy
8471,fear,"SURABAYA DIGUNCANG TEROR BOM, LAGA PERSEBAYA MELAWAN PERSIB TERANCAM DITUNDA !\n\n#dy33\n\nLaga Persebaya kontra Persib…"
8472,anger,"Bisakah Facebook menghapus akun yang menggunakan BOT.\nKarena sangat mengganggu sekali,\nBahkan di satu postingan satu orang bisa spam komentar ratusan kali."
8473,joy,"Mapag Ramadhan Kelurahan Rancabolang yg dihadiri Bp Camat, Sekcam dan keluarga besar @KELRANCABOLANG di Aula Ktr Ke…"
8474,trust,"Setya Novanto Absen dari Pemeriksaan KPK, Pengacara: Anggota Dewan Punya Hak Imunitas"
8475,disgust,"Tolong pak menteri ditindaklanjuti keluhan masyarakat sepintun n tamanbandung kec pauh kab sarolangun area layanan pln rayon sarolangun propinsi jambi proyek listrikdesa pln th 2017 ....sd 7maret 2018 jaringan sutm,sutr n travo tak selesai selesai dikerjakan rekanan pln,kapan masyarakat menikmati listriknya?trims"
8476,disgust,"Si main villain akhirnya turun ke bumi jual akiknya, terus mendirikan mnc group terus bikin perindo, terus kampanye thok"
8477,joy,Dibalik Layar Kampanye Kreatif Partai Hanura 'Tanpa Kening Berkerut'\n\nTonton wawancara @Rio_Ramabaskara dengan…
8478,trust,@ganjarpranowo Dr penampakan jalannya hanya ditambal sulam itu pak ganjar
8479,sadness,"Jadi hmmm.. kalo ada dua orang sama-sama sudah siap untuk menjalin hubungan yg serius, masing-masing dikecewakan oleh pasangannya. Trus mereka memutuskan untuk mencoba bersama, tapi masing-masing masih belum bisa melupakan pasangannya itu... Itu gimanayaa?"
8480,anger,akhir tahun 2017 Facebook saya di hack orang yang tak bertanggung jawab/di ambil alih... masalahnya di facebook itu ada file2 penting..! dan bagaimana caranya agar facebook itu kembali ke saya lagi. di karnakan nomor hp Facebook itu sudah hilang. mohon bantuannya. terima kasih
8481,joy,"Selasa kemarin, diundang menjadi pembicara dalam Milken Institute Global Conference yang mengangkat tema tentang AS…"
8482,fear,kabar terakhir dari si timi. dia ga berani pulang dan tidur di serambi masjid. trauma dengan diri yang tercampakan oleh sang pemilik.
8483,fear,sejak kapan saya ngfolow dia dan semenjak kapan saya di folow back ini aneh
8484,sadness,Niatnya sih tidur Terus buka twitter Eh scroll twitter sampe nggak ada habisnya Iya kaya sayang aku ke kamu Ngak ada habisnya Sayangmu ke aku.. Habislah sudah :( seperti tida pernah ada
8485,joy,Terima kasih masyarakat Kota Prabumulih atas sambutan dan dukungannya kepada pasangan Dodi-Giri
8486,anticipation,Kenapa ya saya tdk mndapat kn kode konfirmasi dan kalau saya buka fb dan msk k akun lain fb itu jadi susah di buka lagi
8487,sadness,"Iyaaa kaaaann , selama pesantren semua kegiatannya tu berkesan sampe skg esq sampe malem banget tp tar pas muhasabah melek lg trus jd sedih kangen org tua"
8488,joy,@panca66 @eae18 @SBYudhoyono @prabowo @LawanPoLitikJKW @adamWH68 @bambangelf Numpang lewattt seruuu kayanya ceritan…
8489,anger,"kalo foto profilku emg vulgar y ok gpp, tp fotoku cuman selfie, close up gitu seleher doang agak bawah dikit ngg keliatan dadanya sama sekali dan .... w pake kerudung."
8490,anticipation,Kalo depok ngelamar nya dmna ya?
8491,sadness,"Laju investasi berbanding lurus dengan kerusakan alam tapi tidak dengan kesejahteraan. Hutan semakin hilang berganti dengan kebun sawit, yang katanya pemerintah merupakan komoditi unggulan, bahkan tanpa segan pemerintah mengucurkan bantuan bernilai triliunan kepada korporasi, tapi fakta dilapangan menceritakan bagaimana nasib petani plasma dan buruh sawit yang tak kunjung makmur. Sebenarnya sawit ini untuk siapa?\n\nWALHI Kalimantan Timur bekerjasama dengan Watchdoc mempersembahkan : Pemutaran dan Diskusi Film  \Ekspedisi Indonesia Biru: ASIMETRIS\ karya Dandhy Dwi Laksono yang akan bercerita tentang dampak lingkungan, kondisi sosial dan ekonomi akibat industri kelapa sawit di Indonesia beserta kesaksiannya serta ikut menyaksikan kegiatan buruh pabrik dan petani sawit dari dekat. \n\n#watchdoc #keadilanekologis #investasipenjahatlingkungan #stopdeforestasi #asimetris #stopcorporatecrime #walhikaltim"
8492,joy,@habiburokhman #2019GantiPresiden dengan Bp. @prabowo Subianto
8493,sadness,"Cewek itu paling ga suka dikasarin, dibohongin, dicuekin dan didatengin pas ada butuhnya doang. :')"
8494,anger,"[USERNAME] [USERNAME] ppdb di SMAN 10 Depok terlalu lama saya masukan berkas jam 9.45 Pagi sampai jam 15.30 belum dipanggil juga, manajemen file nya bagaimana ini, mana petugas ppdb nya juga kurang info saling tanya tanyaan di meja penerimaan berkas"
8495,joy,Bakat seni juga dimiliki oleh @MRomahurmuziy beberapa waktu lalu malah sempat bernyanyi bersama SABYAN GAMBUS…
8496,sadness,"Perjalanan kali menuju ibu kota kali ini ditemani oleh 2 teman saya, sayang sekali mereka sudah nyaman dengan kursi alhasil perjalanan terkesan membosankan"
8497,fear,Shopee halo Min.. app nya error ya? Saya balas chat pembeli tapi yang keluar tanda seru. Padahal jaringan juga oke no problem.. Tolong ditindak lanjuti ya.. bisa menurunkan persentase chat toko.. Terima kasih..
8498,anger,"@lex_hendriks @sitiA98006455 @bostari @fadlizon @jokowi @prabowo Utang terakhir Presiden SBY 2000Triliun, skrg sdh…"
8499,joy,itu yg nyebarin isu bgitu dan bikin resah masyarakat mdh2an dberi hidayah oleh allah swt..mgkin mreka tdk mgerti dgn ap yg mreka lakukan bs membuat kekacauan di masyarakt luas..
8500,sadness,"kawan saya bilang min benar ini anak adabiah \pernah liat cewek ini di balimbiang, padang RTkutociek mesum anak ada…"
8501,fear,"@XqcMlk @prabowo @fadlizon @Gerindra @MardaniAliSera @AnnaSuezann @rajawaliNKRI Knp mesti pake masjid, kmrn jenazah…"
8502,trust,"Selama puasa, stamina tubuh harus terjaga. Penuhi asupan nutrisi harian saat sahur dan berbuka, konsumsi air juga jangan sampai terlupa. Hal sederhana ini adalah bekal puasa sehat selama Ramadan.\n\nSelain stamina, siapkan juga bekal sehat Anda bersama BLife Plan Multi Protection. Dilengkapi perlindungan Asuransi optimal, kita bisa mendapatkan hasil maksimal dan investasi untuk ketersediaan dana di masa depan. Info lengkap, klik bit.ly/BNILifeMP atau hubungi kami di 1-500-045."
8503,joy,Dapat salam dari ibu-ibu kader Posyandu se Kec Genteng @banyuwangi_kab Cak @cakimiNOW. Mereka sukarela dirikan…
8504,anger,"[USERNAME] Disaat gue sedih, lo ada buat gua. Disaat gue susah, lo ada buat gua. Disaat gue terluka, lo juga ada buat gua. Emang bener lo itu pembawa sial anjg!"
8505,anger,"Kita masih mampu beli ini itu liburan dg uang halal kami mbak.. Buat apasih korupsi uang haram mah, anda bertindak sedemikian dan anda memandang org lain sprti anda? Anda salah besar mbk .. And the last, Everything will come to you in the right moments"
8506,disgust,"@detikcom @prabowo Telanjang dada, boleh... Telanjang bulat.? Jangan ah kecil.. makanya ditinggal bini..."
8507,joy,"SBY Tour de Lampung, Jemput Aspirasi Warga “Sai Bumi Khua Jukhai”. SBY dan PD akan bertemu sejumlah elemen guna men…"
8508,anticipation,"Sudahkah memperhatikan perlengkapan Anda saat berkendara? \nTerkadang kita kurang mempedulikan perlengkapan saat berkendara dengan alasan karena jarak yang dekat. Kita tidak pernah tahu kapan suatu bencana atau kecelakaan dapat menimpa diri kita, berikan perlindungan yang aman bagi diri sendiri dan kendaraan Anda.\n\n#LippoInsurance #LGI #CashPlus #HealthInsurance #MyHealthDuo #S!gap #GeneralInsurance #eBenefit #Medicare #GoldenCare #TravelInsurance #HomeCare #AutoProtection #BusinessCare #FeelFreeToExpress #SuperSelamat #SuperSakti #LivelyTips #HealthPlus #MarineCargoInsurance #AsuransiAneka #MiscellaneousInsurance\n\nwww.lippoinsurance.com\nwww.MyProtection.id"
8509,anger,"Lah elu yang harusnya ditanya teh, kenapa bisa berasumsi guw mah kacang tanpa kulit, maksudnya apa hayo? Ke sana juga kan maksud loooo"
8510,sadness,Akhirnya baru ngerasain disaat banyak orang yang sedang jalan di instagram story dan disini gue hanya diam merenungi semester pendek aja wkwk
8511,anger,"4. pas uda dikirim kembali, si kurir telp ngeluh dan mager buat nganter ke alamat yg bener. malah minta ketemuan di titik yg dia tau itupun dia gamau susah (no puter balik, hrs searah sama arah kendaraan dia jalan)"
8512,fear,[askmf] guys temenku ada yg nyilet tangannya sendiri. Aku takut dia lg depresi atau semacamnya. Aku sebagai temennya hrs gimana ya. Tapi kita beda kota skrg. Apa aku kasih tau ortunya? Tapi gaenak juga huhu
8513,sadness,"[USERNAME] Dan dibilang ""kok gendutan?"" Dan ditanya ""kapan nyusul mas/mba ini nikah?"" Dan ditodong ""mana angpaonya?"" Dan dimaki ""umur udah ga kecil lagi, masih aja sendiri"" Asem emang :'("
8514,anger,mana ada maling ngaku penjara penuh badan gede hsil kan gede
8515,anger,Kenyataan PANCASILA mau diganti khilafah kan?
8516,joy,Selamat yo eb... Mdh2n sukses menjalankan amanah ini y
8517,trust,Hai dear Commonwealth Life \nJawabannya adalah : Ada di kotak nomor 2 dan 7\n#ichoosehappy
8518,trust,Dengan kredit MESRA dan MELATI akan membantu mengembangkan UMKM di jawa barat #RINDUJabarJuara1 #RinduJuaraDebat #JJOnl1ne @ridwankamil
8519,anger,[USERNAME] [USERNAME] [USERNAME] [USERNAME] trus emangnya klub lo gak numpang gitu sama pemprov hahaha udah punya stadion pribadi dari manajemen persebaya kah ? persija mampu sewa gbk knapa lo ribet hahaha jancoook jancook
8520,anger,@Sipitung64 @elfizal @NajibRazak @PKSejahtera @Gerindra @Official_PAN Jng sperti ini anak muda ini berhati komunis…
8521,fear,"Dunia maya... tadi liat di IG, ngeri euy videonya... mana yang ngedamprat ceweknya badannya gede gempal yg diseruduk g bisa ngelawan"
8522,anticipation,Apakah Facebook punya sales support untuk bertanya soal beriklan? Saya punya kendala teknis dalam mengelola laman yang membutuhkan bantuan segera.
8523,joy,Bupati Bengkalis Hadiri Pembukaan Rakernas Partai Hanura Pertama
8524,sadness,Pemuja ORBA masih sakit hati
8525,joy,hahahahhaha paslon 2 ajah bingung dengan paslon 4 gmna masyarakat kwakwakwakwa #SolusiRindu\n#RinduJabarJuara1…
8526,anticipation,Bank Syariah Mandiri (BSM) Kembali Salip Bank Muamalat.\nhimbaranews.com/news-252-bsm-kembali-salip-muamalat.html
8527,joy,Nyala Lilin Suporter hingga Ormas di Sidoarjo Kutuk Aksi Teror
8528,trust,Satu Periode lagi @ganjarpranowo untuk Jateng \n#KamiGanjarYasin \n#KandangBant3ng\n#PDIPerjuanganM3tal…
8529,anticipation,"Kandungan serat di passion fruit atau markisa ini berfungsi untuk menghindari masalah sembelit atau susah buang air besar. Bukan hanya itu, kandungan yang ada juga bermanfaat dalam mengatasi diare. \n\nYuk, tanamkan pola dan konsumsi makanan yang sehat.\n\n#polamakansehat #sehat\n\n#LippoInsurance #LGI #CashPlus #HealthInsurance #MyHealthDuo #S!gap #GeneralInsurance #eBenefit #Medicare #GoldenCare #TravelInsurance #HomeCare #AutoProtection #BusinessCare #FeelFreeToExpress #SuperSelamat #SuperSakti #LivelyTips #HealthPlus #MarineCargoInsurance #AsuransiAneka #MiscellaneousInsurance\n\nwww.lippoinsurance.com\nwww.MyProtection.id"
8530,disgust,"Hampir semua orang yang menklaim dirinya aktivis, dikala telah masuk pada sistem biroraksi, tak mampu ciptakan perubahan untuk rakyat. Begitu pun dengan para wakil rakyat yang berasal dari kalangan aktivis, yang dulu bersuara nyaring mengkritik pemerintah hingga berdarah-darah, toh diam saja. Mungkin masyarakat sekarang ini, sudah hampir habis harapan pada berbagai kalangan yang dulu berteriak teriak tentang penindasan dan perjuangan keadilan bagi seluruh rakyat Indonesia. Tak heran jiga rakyat kini semakin pragmatis, atau apatis. Karena kekecewaan mereka dan kamu hingga ke ubun ubun. Kepada siapa lagi kami bertumpu? Jika langit harapan melindungi telah retak dan roboh."
8531,joy,"oke makasih admin,,"
8532,sadness,"Hallo min sya sifa,akun sya ada yg ngambil,sya takutnya di pake buat gx bener,dan sekarang juga masih aktiv,berarti ada yg pkai,apa bisa akun sya kembali lgi,atau klw gx apa bisa akun sya di hapus sja,tlong penjelasan nya."
8533,sadness,Ah curang pake bates umur\n30 jg blh donk
8534,joy,@SBYudhoyono slamat datang di pemalang pak jangan lupa mampir ke kecamatan Belik
8535,anger, lhahhh kok gtu? mau dpet duitnya tp ga ngerjain kerjanya org lama pc situ kah? ga enak ketua pc nya. mentang2 kamu baru digituin ya. sabar2 ra. senyumin aja
8536,anger,Dishopee orang ditipu penjual pihak shope malah gak bertanggung jawab meskipun transaksi di shopee di inbok di email di pusat bantuan sama saja
8537,trust,Aku umat muslim yg haram dgn memakan dari bahan babi
8538,sadness,"[USERNAME] Bener, final keputusan nya 15 juni ini. Dan sy prlu extra hati2 gunain aplikasi prjalanan/hotel, maklum dana trbatas, nyesek kl ad masalah."
8539,disgust,Lagian kaga mikir hoax apa kaga ya kupon segede gitu dipromosi seenak udel.Nih ya gue kasi tau...\n.\n.\n.\n.\n.\n.\n.\n.\nMAKANYA KALO MAU PANSOS MODAL NAPA WKAKWKAKWKAKWKAKW
8540,sadness,facebook saya tiba2 hilang ada pertanyaan aneh2 ..membingungkan ..pemaksaan kehendak dsbnya.. ttpi  berhubung internet tidak lancar akhirnya  hilang akun yg sedang saya pakai..
8541,disgust,"Baru Download aplikasi ini,karena istri minta beliin sepatu buat bayi yg di lihatnya di iklan shopee,saya cari2 ketemu,harga 39000,saya order ,pas di ujung harganya jadi 75rb lebih,saya lihat rincian nya ada ongkir,jadi bingung,di iklan shopee gratis ongkir,,dan yg buat saya langsung hapus shopee sampenya 9 sampai 17 hari.hehehe...langsung saya hapus aplikasinya.kalau mau iklan yg bener2 aja.di tv gede2 gratis ongkir.nyatanya ngak.thanks"
8542,anticipation,ini menu apa namanya sop durian campur apa ya harga berapa semua cabang ada tenasuk cikarang
8543,sadness,Abis belanja 150 gak dapet free ongkir..
8544,fear,Mari dukung koruptor eKTP untuk Jateng. Keren nih @SBYudhoyono
8545,anticipation,"@roninpribumi @jokowi Mungkin maksud pak @jokowi daripada PKS gabung dengan Gerinda lalu ambruk, mendingan…"
8546,anger,Dear [USERNAME] mengenai kejadian ini saya mohon KAI untuk mengambil tindakan tegas .. saya selalu menggunakan jasa KA hampir tiap bulan Gambir Semarang - semarang Gambir memohin dengan sangat sebaiknya bapak2 ini menunggu dibawah dan ijin kan penumpang yg turun dulu .. 1 [URL]
8547,joy,AtuhEuy
8548,trust,"Jika kamu percaya mampu meraih impianmu, maka teruslah berusaha. Keberhasilan itu akan memberimu kebahagiaan tak ternilai."
8549,disgust,"Pa haji gmna yg merusak APK,Apk ASYIK banyak yg dirusak.BAWASLU & KPU SIGA NU SIEUN."
8550,anticipation,ada lulusan S1/D3 lokernya
8551,anticipation,"Syarat wajib untuk bs ikut memilih dalam Pemilu 2019 adalah punya KTP (eKTP) fisik, walaupun sdh pernah merekam ektp dan ada surat keterangan perekaman tetap tdk bisa memilih pd Pemilu 2019. \nJadi bagi warga masyarakat khususnya Masyarakat mayoritas Muslimyg belum mempunyai eKTP fisik namun sdh merekam dan yg blm merekam, segera hubungi Kecamatan domisili saudara dan tanyakan terus kepastiannya. Sebab Pemilu 2019 bisa jadi adalah Pemilu yg sangat menentukan Bangsa Indonesia ke depan."
8552,joy,"Masih pada kuat ngga puasanya? Buat ngabisin waktu, mending kita main mobile legend sambal nunggu buka, jangan lupa beli paket KFC mobile legend buat buka nanti, bias dapet skin loh! Buruan tinggal 2 hari lagi."
8553,joy,"Pengen kerja di bread talk, bisa gak ya."
8554,disgust,"Kok setiap saya posting di forum jual beli di hapus dan di anggap spam, padahal saya tidak melanggar standard komunitas, saya juga tidak melampirkan hal2 yang aneh, bagaimana pertanggung jawaban dari facebook?"
8555,trust,Maju trus jagan mudur.....
8556,sadness,"[USERNAME] Nokia c3 termasuk barang mewah di kala itu, tiap ada yang make c3 langsung segan. Apalagi bb ngaoahahaha Dulu beli pas harga berapa? Seumur-umur aqu ga pernah make bb soalnya huuhu"
8557,fear,"Selamat siang , maaf saya mau tanya apa benar MC Donalds mengadakan acara memberi kupon gratis seperti ini? Kalau iya kuponnya yang mana atau ini cuma hoax aja?terimakasih"
8558,fear,@Jagalah6 @Gerindra Jgnkan mslh tka..yg jelas2 mslh laikodat sukmawati novel gak ada kemajuan....\nvidio nyata diman…
8559,anger,"Insiden Mako Brimob, Mardani Ali Sera: Akar Masalah Selalu Kepemimpinan yang Lemah Pucuknya Presiden"
8560,anger,"Rasional juga cara pikir Yassona, karena partainya paling banyak koruptor pak"
8561,sadness,@desita5769 @psi_id @HMSoeharto1921 Al Faatihah buat Almarhum Jendral Besar HM. Soeharto.
8562,anger,@samurai_tenro @MazPay11 @fadlizon @prabowo Sby yg pernah jd presiden emg dipandang di papua??
8563,anticipation,"Lbh baik tny yg paham Feng shui pak @sudirmansaid, bila muslim yg prcy sang khaliq semua ghaib bkn urusan Angka."
8564,sadness,Fb foto yg hilang gak bisa di munculkan kembalikenapa dan salahnya di mana?  Sekaliian jaga fb ku jangan ada yg gsnggu di obok2 yg gak tangung jawab.
8565,fear,"Diri ini penakut, contohnya nonton film horor, balik2 gaberani sendirian, ke wc ga bisa kalo ga ditemenin trs suka parno sendiri hm sungguhku tak sanggup."
8566,anger,"Gerindra: Sandi Tak Minta Prabowo Jadi Cawapres Jokowi, Rommy Hoax!"
8567,fear,Takut ketahuan siapa dalangnya
8568,sadness,"Punya beberapa kaos gildan, cenderung lebih cepat buluk dan jahitan rantainya ada yg copot gitu, karena produksinya massal jadi QCnya sedikit kurang sepertinya. Sayang kan kalau design bagusnya nggak dibarengin kualitas kaosnya juga."
8569,anger,"tolong dibenahi pelayanan kfc manahan solo. petugas kurang, minim pelayanan. saya menunggu 15 menit hanya untuk membayar."
8570,disgust,"@fadlizon @Gerindra @prabowo Pak zonkkk kebanyakan \\\ MIMPI\\\ .... Baca novel fiksi,,, suka berhalusinasi.... KER…"
8571,anger,Dear [USERNAME] apakah tdk ada sistem yg mendeteksi untuk memperbaharui perubahan harga ongkir? Udh taun 2018 nih nombok terus setiap kirim paket gara2 ongkir ga sesuai.
8572,sadness,Macet parah di Kemang. Disebelah mobil gw terparkir gerobak mie ayam yang luar biasa menggugah selera. Padahal baru ngeliat gerobaknya doank.
