,tweet,label,Unnamed: 0
17357,"[USERNAME] namanya pelecehan, sekecil apapun tetep pelecehan, kalau soal beda takaran/ ukuran itu rasanya di balikin ke person nya. tapi secara general pendapat soal pelecehan pasti sama, bisa sentuhan secara fisik atau perkataan.",Anger,8896.0
17358,Catatan dari materi Pak Menteri @airlangga_hrt bahwa indonesia nomor 16 ekonomi terbesar didunia. \n\nPemerintah sdh…,Joy,8899.0
17359,Orang muka badak mah gk malu tampil di mana mana sekalipun di comberan ....,Anger,8900.0
17360,"Kita banyak meminta, tapi sering lupa menyiapkan kepantasan untuk menerima. – Mario Teguh",Fear,8901.0
17361,@Metro_TV Prabowo mengeluarkan jurus pencak silat.....et...watatitah....,Joy,8903.0
17362,Antar dimana?. Kalau dijakarta,Fear,8904.0
17363,Samad manusia paling busuk !\n\nPengkhianat ketika jadi ketua @KPK_RI\n\nAmbisi jadi Wapres membuatnya tergiur janji Ha…,Anger,8905.0
17364,@aulia_yulisma @infotegal @sudjiwotedjo @ganjarpranowo @qitmr @GisellaCik Inalillahi.. Wa innalillahi rojiun. Semog…,Sad,8906.0
17365,"DIAM bukan berarti lemah. Kadang Kita tahu apa yang harus dikatakan, tapi Kita tidak ingin melukai perasaan seseorang",Joy,8909.0
17366,"@detikcom Ketua RUU terorisme muhammad syafi'i kader gerindra. Polisi dibuat tak berdaya, TNI dibuat hanya menjadi…",Fear,8910.0
17367,Setuju,Love,8921.0
17368,"[USERNAME] iya sayang banget sumpah di eps pertama dia bawain lagu yang gacocok sama dia :( pasti dia bisa nampilin lebih dr itu, hidden gem banget",Sad,8925.0
17369,@Fahrihamzah @SBYudhoyono ...pintar atau sok pintar ya?,Sad,8926.0
17370,@fadlizon @DPR_RI @Gerindra Memberatkan dia kali makanya ga setuju president keluarkan perpu.,Fear,8928.0
17371,"Saya tak suka prabowo, dan tak ingin rezim Jokowi lanjut. Mungkin ada banyak orang di luar sana juga berpendapat yg…",Fear,8929.0
17372,Tunaikita@kapam pembayaran saya diaprove... Udah lebih 4 hari dari tgal oembayaran... Saya udh bayar sblm tgal pembayaran tolong segera dirrspom,Fear,8931.0
17373,Ini Cara Pemerintah Pastikan TKI Berjaya di Rumah Sendiri via @detikfinance,Fear,8932.0
17374,@hendrawan____ @Yusrilihza_Mhd picik bgt yak,Sad,8933.0
17375,"@PembaruMilitan @Airin_NZ @prabowo Tapi jangan yg TUA !!\nngga akan kuat, biar yg muda2 saja !",Anger,8935.0
17376,"Agama untuk Berpolitik, Amien Rais Ajak Para Ustaz Sisipkan Isu Politik di Tiap Pengajian",Fear,8937.0
17377,"@TheArieAir @KATADATAcoid Hahaha skrg malah dikritisi sendiri oleh mantan tsb,,, @SBYudhoyono bener2 dah, asal2an serang JKW,,,",Joy,8938.0
17378,@fadlizon @DPR_RI @Gerindra si PEKOK ini bkn cuman mesti di CACI MAKI klu Bisa DILUDAHI,Anger,8939.0
17379,"Yang sabar ya kang @ridwankamil, masa lalu memang melekat pada setiap org. Baik atau buruk adalah pelajaran hidup.…",Sad,8941.0
17380,"Giat apel pagi rutin TimBer, TimGor, Linmas dan ASN Kelurahan Kebonlega sebelum melakukan aktifitas di halaman Kelu…",Joy,8942.0
17381,"@MRomahurmuziy @gp_ansornu @GPAnsor_Satu Aku lihat lho, waktu bapak @MRomahurmuziy sambutan",Joy,8943.0
17382,@pilpres__2019 @TheCebongers @PDemokrat @AgusYudhoyono @jokowi @prabowo Beruntungnya lahir dari dinasti Cikeas.,Joy,8944.0
17383,"Karya Netra Mobile Banking OCBC membawa Fatika Akmaliana, Maulid Ihsan, Hibatul Ghazi Zulhasmi (Mahasiswa DTETI FT UGM) dan Anugerah Galang Persada, S.T., M.Eng. (Dosen Pembimbing) menjuarai NISP IdeatiON 2018, Kamis (24/5). Kompetisi diadakan bagi mahasiswa untuk menyuarakan ide dan gagasan seputar inovasi perbankan. OCBC NISP IdeatiON 2018 bertujuan untuk membekali pengetahuan dan pelatihan yang tepat melalui sesi workshop dan coaching sehingga ide-ide dan gagasan yang dimiliki dapat diarahkan untuk menjadi sesuatu yang dapat diaplikasikan di dunia nyata. Tim berhasil meraih tempat pertama setelah mengalahkan 10 finalis dari total peserta sejumlah 40 tim dari seluruh Indonesia.\n\nSehari sebelumnya, Tim yang beranggotakan Mahasiswa DTETI FT UGM juga meraih juara 1 dalam Hackaton Jasa Raharja 2018, Rabu (23/5). Lomba diselenggarakan oleh Jasa Raharja dalam rangka meningkatkan kualitas pelayanan Jasa Raharja di masyarakat. Hackaton ini dilaksanakan di 6 kota di Indonesia secara serempak dengan model penjurian online berbasis videocall. Antonius Yonanda CM, Aditya Laksana Suwandi, Fadhlan Hawali, Hibatul Ghazi Zulhasmi dengan karyanya Atma.AI - Artificial Intelegence Chatbot berhasil menyisihkan 25 finalis dari seluruh Indonesia. Selamat!\n\n#UGMjuara #DTETIFTjuara",Joy,8950.0
17384,@KadrieKartono @SemataW78466843 @irham_riza @Yusrilihza_Mhd Lah kan belum di uji pemerintahan nya pak Prabowo bong…,Love,8953.0
17385,"Kalo aku sih siapapun presidennya kalo kualitas dirinya cuma bergantung sama kelompok atau orang tertentu, ya pasti setiap saat akan buat event aksi aksi gitu deh. Hehe [URL]",Sad,8957.0
17386,"[USERNAME] Kartosoewiryo itu seorang taat beragama dan mau bunuh Soekarno. Yang bunuh Sayyidina Ali ketika solat subuh itu seorang Hafidz Quran dan ahli fiqih, Ibnu Muljam. Sampai disini sudah jelas belum, bro?",Anger,8958.0
17387,"Di Karawang, Ridwan Kamil Berjanji Berantas Pengangguran\n#RinduJabarJuara1 #RinduJabarJuara #RinduJabar #RinduJuara…",Fear,8959.0
17388,"BESOK UDAH MULAI KERJA YAAMPUN, DAG DIG DUG TAKUT SUSAH BANGUN UDAH MULAI KERJA JAM 6 PAGI, SAMPE BIKIN ALARM KAYA GINI TAKUT GA BISA BANGUN PFFFT. [URL]",Fear,8961.0
17389,"Jerman ini kebanyakan pemain bagus ato gimana yah?? Sekelas Sane, young player of the year loh, gak dipanggil timnas ckckckck Puyeng kali nii om Joachim.. [URL]",Anger,8962.0
17390,"@GaUsahMunafik @digembok Benar sekali pak, saya sudah menduga dari dulu ya kalo Gerindra PAN.PKS para gembong teroris mangkal di situ.",Anger,8963.0
17391,Untuk mengalahkan petahana di 2019.menurut warga tuiter siapakah yang layak jadi presiden baru?,Joy,8964.0
17392,"[USERNAME] Helloowww pak [USERNAME] Asian Games tinggal hitungan minggu dan Jakarta masih blm kelar berbenah, apakah anda tidak malu ? Palembang 95% pengerjaan hampir kelar. Dan anda pak Anies urusin trotoar pun blm selesai2. Anda itu Gubernur",Anger,8965.0
17393,"@VIVAcoid @fadlizon Sekolah S3 tapi cara berpikirnya masih level SMA, kurang wawasan, kurang pengetahuan, tahunya c…",Anger,8969.0
17394,"[USERNAME] [USERNAME] [USERNAME] [USERNAME] [USERNAME] [USERNAME] [USERNAME] [USERNAME] [USERNAME] [USERNAME] jangan goblok2 amat bos diketawain kirik...NU itu nahdlotul ulama kyai staquf pengurus NU,cebong benci islam?helloooo...cebong",Anger,8970.0
17395,Amien Rais Sebut Zulkifli Hasan Sandiwara Dukung Jokowi,Love,8972.0
17396,@fadlizon selamat kepada pak @prabowo atas keterpilihannya sebagai presiden versi polling twitter✌️,Joy,8974.0
17397,Cirikhas twit ala cewbong  @MRomahurmuziy: Dan diantara sebab2 orang yg nyinyir terhadap (cont),Sad,8975.0
17398,@Gilang_Mahesa @Deddy_Mizwar_ Setuju! Kang dedi santai dan dewasa.,Joy,8979.0
17399,"Saya Lisa Rara Tunjungbiru bisa terapi penyembuhan mulai penyakit ringan sampai agak berat, contoh sakit masuk angin, stroke, gejala jantung dsb, konsultasi karir, bisnis, jabatan, jodoh secara profesional dan sebagainya terimakasih atensinya",Love,8981.0
17400,"@Gerindra Omongan sekelas kpala negara kok kyak omongan **ahh sudahlh ,gak berkwalitas  sma skali.",Anger,8984.0
17401,@Gerindra @menristekdikti Anyong  bertanya . Apakah dosen yg blg kitab suci fiksi pantas di iu?,Anger,8985.0
17402,yaahh\nampe besok dong,Sad,8986.0
17403,@Gerindra @DPR_RI Sudah lah jangan saling lempar intinya teroeis itu jangan di kukut musnah kan saja,Fear,8987.0
17404,belum siuman,Sad,8990.0
17405,"Jangan meremehkan sesuatu yg sederhana , karena terkadang itulah yang bisa membuatmu bahagia.",Love,8992.0
17406,"terima kasi untuk perhatian dan dukungan dr WALHI...., semangat trus....",Joy,8993.0
17407,@ganjarpranowo aq dulu kalo ke luar kota sering kasih tau sama driver....klo ketemu aspal yg ga ada garis putihnya.…,Fear,8997.0
17408,sMangat Membantu Mereka yg Qt syang ..:),Joy,8998.0
17409,@sudirmansaid Lanjutkan sip pak..,Joy,8999.0
17410,"Menurutnya, kejadian itu harus menjadi pelajaran bersama dan tidak perlu terjadi di kemudian hari…",Love,9000.0
17411,[USERNAME] [USERNAME] Saya sudah 2 bulan dana mengendap di Bukalapak gara2 di Bekukan ini Bagaimana ??? semua pertanyaan dari pihak Bukalapak dan Bukti2 sudah saya kirim kan Pedagang hanya mengirim barang terhadap pesanan lalu BL membekukan secara se,Anger,9001.0
17412,Apakah tous les jour indonesia sdh memiliki sertifikat halal?,Fear,9005.0
17413,Motor @jokowi karya modifikasi anak negeri seharga 140 jt..\n\nKuda @prabowo dari Argentina seharga 2 miliar..\n\nDari…,Joy,9009.0
17414,Harga kemeja ERIGO brp ?,Fear,9010.0
17415,"@detikcom Yaa u know lahh PKS dan Gerindra lagi haus kekuasaan, apalagi gerindra ngebet bngt dapet kursi presiden,…",Anger,9011.0
17416,@BHD_58 @TheCebongers @MardaniAliSera @fadlizon @PKSejahtera @Gerindra Apa kaitan nya ganti presiden kaitan nya sama teroris,Fear,9014.0
17417,"Begitu tersadar bahwa kita menceritakan mereka bagaikan mantan pacar, kita tertawa menggerutu bersama, sebab mereka hanyalah sebatas mantan calon pacar.",Sad,9016.0
17418,[USERNAME] [USERNAME] [USERNAME] [USERNAME] [USERNAME] [USERNAME] [USERNAME] [USERNAME] [USERNAME] [USERNAME] [USERNAME] Udah bosan hidup bebas kali ya...minta ditangkap dan dipenjara..tunggu saja,Anger,9023.0
17419,"Hallo @Gerindra , kadermu pengen kualat??",Anger,9024.0
17420,Bandung juga dong om aup,Love,9025.0
17421,"Deteksi Teroris, Polda Bali Optimalkan Peran Bhabinkamtibmas",Fear,9027.0
17422,@4Y4NKZ @P3nj3l4j4h @TirtoID Woooooow produksi @PKSejahtera keren kereeeeeeen yak\n\n#KamiBersamaPolri\n#BersatuMelawanTeroris,Joy,9029.0
17423,"@Kimochiii_ @detikcom itu lah karakter Polri yang sesungguhnya, ada masalah luar biasa seperti ini mereka tetap men…",Love,9030.0
17424,Tetaplah berjuang demi kaum marhaen....\nIndonesia sejahtra diawali dr desa itu cita\ yg mulia,Joy,9031.0
17425,Sudahkah kamu mengambil langkah yang terbaik untuk mereka?\n\n#PastiEquity #EquityLifeIndonesia #TipsKeuangan,Love,9032.0
17426,"Aturan ini bisa disalahgunakan oleh kpu untuk menggugurkan calon yg di bidik ,,,dgn alasan mengada2 ,,,aturan bagis tapi gampang permainkan ,",Fear,9034.0
17427,@Gerindra @menristekdikti admin bertanya oada @prabowo: kenapa bayar admin yg bego kayak gini seh? cari admin yg bi…,Anger,9039.0
17428,@sudirmansaid Sekarang saya dengar sudah dibuat E-KTP bagi Penganut Aliran Kepercayaan diluar 6 Agama Resmi. Tapi t…,Love,9046.0
17429,"[USERNAME] [USERNAME] [USERNAME] kalo gw sebagai cewek,tuk ngasih tau jg ke rang orang..nih cowok yg suka gampangin cewek,jd biar ciwi2 diluar sn yg baik2 waspada,kl yg emang suka digituin ya terserah ya,org biasa gak populer juga ada kok yg bikin sep",Anger,9047.0
17430,Ingat masa lalu.,Sad,9048.0
17431,Yeahh tv3 dah neutral. Yeke yeke?,Love,9049.0
17432,"Para Ulama mendoakan, Semoga Gus Ipul-mbak Puti berhasil memimpin Jawa Timur\n#SedulurNgaji\n#SedulurNgajiKabLumajang\n@cakimiNOW\n@Gusipul_ID",Love,9052.0
17433,"Kalau dibandingkan dengan minum kencing onta, pintaran mana ketua dpp @PKSejahtera ?",Sad,9057.0
17434,[USERNAME] sianjiirrr......demen bgt bkin kontroversi!,Anger,9058.0
17435,"@sudirmansaid Umat islam tidak diajarkan unt. menyakiti  sesama, apalagi membunuh.\nSyariat melarang kami melakukan…",Love,9059.0
17436,"Jurus ASU kalahkan @prabowo utk pencapresan benar2 efektif, di dlm negeri ASU terus lakukan pencitraan, safari poli…",Fear,9060.0
17437,Pinjaman ke 3 saya kok lama cairnya ya?,Fear,9061.0
17438,Pernyataan Amien Rais soal Partai Setan Tak Cerminkan Cara Berpolitik Sehat,Anger,9062.0
17439,"Langkah Kuda Prabowo-Rizal Ramli Bakal Hentikan Jokowi Satu Periode, Ganti Presiden ! ...",Love,9063.0
17440,"@fadlizon @Gerindra @prabowo belum bisa dijadikan tolak ukur, krn  simpatisan gerindra dominan menjadi follower nya, data realistis nya saja",Joy,9065.0
17441,"Kolaborasi dengan masyarakat juga diwujudkan dengan pembuatan Crisis Center, yaitu pusat-pusat krisis kebencanaan d…",Joy,9067.0
17442,[USERNAME] mana min jwban dari permasalahan sinyal di area pondok kelapa jaktim sdhkah ada jwban/saya harus gnti kartu.karna device sy 22ny pakai kartu 3,Anger,9068.0
17443,"Apapun ceritanya Tuhan menciptakan manusia yg damai lahir dari rahim, untuk hidup tumbuh,berkembang dan sampai akhir hayat dan wafat dengan damai oleh waktu, salam damai.",Love,9070.0
17444,"It's hapenning!\nIn celebrating our 14th anniversary, we give you up to 50% discount for online purchase until 29 May!\n\nYes, beri kami antusias kalian karena akhirnya promo yang kalian tunggu-tunggu berlaku untuk transaksi online via screamous.com.\n\nJangan tunggu lebih lama untuk meluncur ke  web kami yang saat ini mempunyai tampilan baru!\n\nProgram ini hanya berlaku untuk pembelian lewat web. \nCek akun Instagram @screamous_store untuk mengetahui tata cara pembelian.",Love,9074.0
17445,Hampir habis masa jabatan pak @ganjarpranowo apa aja proyek yg udah dibangun untuk kab purworejo. Tolong lah daerah…,Fear,9075.0
17446,"[USERNAME] [USERNAME] tolong cek resi GK-82894911 no.pesanan: 18060412216Q2RM Barang belum dipickup tapi status sudah sampai dikirim, driver: Wari hp: [SENSITIVE-NO] tolong pickup ulang dan tindak driver yg nakal, terimakasih",Anger,9080.0
17447,"[USERNAME] Namanya juga kerja a -_- harus profesional, kalo gak profesional mau makan apa neng? Cinta? Gak kenyang neng lebih suka makan daging apalagi yg bakarnya aa!",Anger,9085.0
17448,"@detikcom @SBYudhoyono Pensiunan mayor jd pres, merintah Pangab, Pang TNI jendral. Bgm bisa??",Love,9087.0
17449,"Roni Sudah PAHAM Yang GANGGU PT.TELKOM DIREKTUR MNC PLAY, Perindo Pernah Tujuan AMERIKA Tapi MODUS main Perempuan Di TEMBAK Beneran",Fear,9089.0
17450,@pdip_manggarai @RizmaWidiono @jokowi Orang panik ngk usah di gubris min..!!!,Anger,9090.0
17451,Pak @saididu utk menyanggah pertanyaan bu Irma dari politikus nasdem dan juga anggota komisi 9 DPR ttg OutSourching…,Fear,9092.0
17452,Pesan q jga tdak di balas...padahal penting bangetttt...payah shopee,Anger,9093.0
17453,Ini Jurus Khofifah Perbaiki Pasar Tanpa APBD #EmilDardak,Fear,9094.0
17454,Gagasan @cakimiNOW ini sangat bagus. Ini dapat mjd terobosan deradikalisasi yang lebih afektif. Presiden @jokowi da…,Love,9096.0
17455,@Yusrilihza_Mhd Khilafah yes,Joy,9100.0
17456,wah itu mah mitos...saya gk turun2 tuh...hehehe\nehh itu timbangan nya mimin yaa..sama gitu ma saya....wkwkwk,Sad,9101.0
17457,"Peristiwa bom di sby pasti ada dalang nya , terkutuk lah yg menjadi dalang nya .\nTeroris bukan islam, islam bukan teroris .",Anger,9102.0
17458,"[USERNAME] [USERNAME] [USERNAME] Ganti presiden tp gak punya presiden cm. Preseden, sadar bro klo sebut ganti presiden pks mungkin nti fahri yg ganti",Anger,9103.0
17459,"Dikira sudah sampaj kampung halaman, nyatanya masih di pangumbaraan hehehehe @ Rm. Ikan Bakar Pangandaran Jl. Yos Sudarso [URL]",Sad,9105.0
17460,Kalo untuk jadi reseler bisa ga min?,Fear,9106.0
17461,"@AryoDjojo Apabila Pemerintah Memiliki Renstra Pendidikan Yang Jelas, Nyata &amp; Berbukti, Maka Indonesia Akan Hasilka…",Love,9107.0
17462,-- itu tidak mengamuk atau yang lebih parah tidak mau pergi dengannya hari ini. \n\nBerhubung esok malam gadis itu ak…,Joy,9109.0
17463,"Tambah lagi pembangunan pabrik LED,plts,PLTB agar bisa ekspor",Love,9110.0
17464,@manika_arbit @cakimiNOW @jokowidodo_1 @Jazilul_Fawaid @Hasto_66 @ZUL_Hasan Jelas nyata Pekerja Keras,Love,9113.0
17465,"[USERNAME] intinya mah lakukan perubahan di dunia nyata aja apapun hasilnya, daripada cuma sampaikan opini di socmed yang seringnya malah nimbulin pro kontra tanpa merubah keadaan yg ada",Sad,9115.0
17466,"Aku sih RINDU, kamu RINDU juga kan? \n#RinduJabarJuara1 #RinduJuaraDebat #jjonl1ne @ridwankamil",Joy,9116.0
17467,"@putrabanten80 @Bg_Andre29 @MRomahurmuziy Tenggelamkan bani nyinyir!! Yg waras jangan ngalah, biar makin merajalela…",Anger,9117.0
17468,Yg dpet hp xiomi lom diumumin ya,Fear,9118.0
17469,"[USERNAME] Iya bener kak. Waktu setahun skip minum obat itu, dia ikut saran keluarganya ke pengobatan alternatif (dukun). Makanya malah tambah parah. Dan pas balik ke RS Jiwa untuk berobat lagi, baru ketahuan kalau dia kena skizo",Sad,9119.0
17470,"@RKelimis @Wahediagusty85 @Gerindra Nah disinilah bedanya kaum anda &amp; kaum kami. Anda dikasih fakta, anda cuma bisa…",Joy,9122.0
17471,Jam kerja PNS sedikit berkurang selama menjalankan ibadah di Bulan Suci Ramadhan.\n\nNamun kinerja tetap menjadi prioritas dan tanggung jawab aparatur pemerintah dalam tugas dan fungsinya sebagai pelayan publik.\n\nHubungan vertikal kepada Sang Pencipta haruslah diimbangi dengan hubungan kepada sesama makhluk-Nya.\n\nSelamat menunaikan ibadah puasa 1439 H...,Joy,9127.0
17472,@fadlizon @Gerindra @prabowo Karep mu,Anger,9129.0
17473,mantaPPP.. Ketua PPP CakePPP,Love,9138.0
17474,"Kl ga kebukti ga perlu kabur tuh bangsat cabul, logika berpikir orang waras. Nah cabul imam pula dibela sampai mampus cm krn takut ga masuk surga lu? [URL]",Anger,9140.0
17475,fb saya di hack.orang yang tdk bertanggu jawab dan no hp nya di ganti bagai mana cara mendapatkan nya kembali,Sad,9141.0
17476,"@kompascom Kasih Prabowo digunakan dan bemper dan sarana ataupun unt mengebangkan gol dan partai tertentu, nantinya…",Love,9142.0
17477,semangat terus Budiman Sudjatmiko...!,Love,9148.0
17478,Enak banget.,Joy,9149.0
17479,"@NurAliPrayoga @Gerindra @prabowo Dear Admin, itu KELIRU dalam terjemahan potongan QS. Ar Ra’du Ayat (11) tersebut…",Anger,9150.0
17480,"Setujuuuu,  inti masalah negri ini adalah ada nya partai yg bernama @PKSejahtera Dan @Gerindra",Joy,9152.0
17481,@bangsa_patriot @king5afir @psi_id Partai alay dan joken ya,Anger,9158.0
17482,"@AlFarruq17 @GarisPutihku @Gerindra @prabowo Ach basi ... bisa nya cuma nuntut, mau enak nya doang... sdh kerja...…",Anger,9159.0
17483,@kujisa @SBYudhoyono Jadi Pak @hanifdhakiri Jangan Jangan Menutup Matalah Dengan TKA Asing Non Skill..Silahkan Date…,Anger,9161.0
17484,"Kikkiikiii....itu PPP yg dulu pk masih membela rakyat nya masih membela agama nya,kl sekarang....tau ah gelap??",Sad,9162.0
17485,Mantap gus romi lanjutkan agar bisa pengganti presiden .. sgt mndukung jd pemimpin yg agama kuat dan kepribadian yg bisa di hargai masyarakat...dan berwibawa,Joy,9164.0
17486,"Kartini memperjuangkan kebebasannya untuk mendapatkan jati diri perempuan, sebagaimana laki-laki juga sekaligus teg…",Love,9165.0
17487,"@Gerindra Maksudnya, acaranya belum selesai (selesai jam 22.00) , tapi berita terbitnya jam 17.11. bukan aneh, tapi ngawur",Sad,9167.0
17488,@PBB2019 @mbahliem24 @Yusrilihza_Mhd Mantaap,Joy,9168.0
17489,Lawan Radikalisme &amp; Terorisme...@cakimiNOW @Adung65A @GPAnsor_Satu ...@nu_online,Joy,9169.0
17490,@Gerindra @prabowo Saya sangat tidak setuju jika p prabowo slalu dsandingkan dg p jokowi...itu murahan...smoga ini…,Sad,9172.0
17491,"Harusnya dimuat pakai kendaraan mobil bok agar tdk tercecer, kita berbaik sangka saja untuk apa jutaan KTP tsb. Atau mngkn memang eKTP warga yg sdh jadi dan maj didistribusikan. Tpi koq diangkut pakai mobil truk ya dan salah satu KTP berasal dr",Fear,9176.0
17492,@Azael152 @psi_id urusin aja partai yg jelas jelas dah nyuri uang rakyat,Anger,9179.0
17493,"[USERNAME] Sy sudah menghubungi halo bca 1500888 dan tekan 1, 1, dan 0. Saya sdh melakukan itu sampai 10X sampai pulsa sy habis. Dan jawaban nya selalu maaf operator kami sedang sibuk. Gimana mau cek status sy",Anger,9182.0
17494,Sempet klik trus suruh jawab pertanyaan2 dan akhirnya aku keluar aja tuh Dr link nya ...,Sad,9187.0
17495,hallo  sudah nyambung bung,Joy,9188.0
17496,"maaf, baru kali ini dlm sejarah NKRI org no wahid jadi bulan2an, apa karna tdk mampu atau menjadi boneka pencitraan…",Sad,9189.0
17497,"Dukung Jokowi, @cakimiNOW Pede Bakal Dilirik jadi Cawapres #CakIminTheNextWapres @jokowi @PDI_Perjuangan @evndari…",Love,9190.0
